Id;Name;Duration;LastRun;LastResults;Verdict;Cycle;CalcPrio
2819;82371;89267;26.03.2015 08:22;[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;25;0
2820;82372;66316;26.03.2015 08:22;[1, 1, 1, 1];1;25;0
2821;82373;69960;26.03.2015 08:22;[0, 1, 1];1;25;0
2822;82382;73102;26.03.2015 08:43;[1, 1, 1];0;25;0
2823;82383;66652;26.03.2015 08:43;[1, 1, 1];0;25;0
2824;82384;76261;26.03.2015 08:43;[1, 1, 1];1;25;0
2825;82371;89267;26.03.2015 08:43;[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;25;0
2826;82385;78861;26.03.2015 08:43;[0, 1, 1];1;25;0
2827;82381;69009;26.03.2015 08:43;[1, 1, 1];0;25;0
2828;82395;76544;26.03.2015 08:43;[0, 1, 1];1;25;0
2829;82386;67142;26.03.2015 08:43;[0, 1, 1];1;25;0
2830;82387;70792;26.03.2015 08:43;[0, 1, 1];1;25;0
2831;82389;78085;26.03.2015 08:43;[0, 1, 1];1;25;0
2832;82390;71082;26.03.2015 08:43;[1, 1, 1];1;25;0
2833;82376;67940;26.03.2015 08:43;[1, 1, 1];0;25;0
2834;82378;76760;26.03.2015 08:43;[1, 1, 1];0;25;0
2835;82391;69089;26.03.2015 08:43;[1, 1, 1];1;25;0
2836;82375;73960;26.03.2015 08:43;[1, 1, 1];0;25;0
2837;82374;81661;26.03.2015 08:43;[0, 1, 1];0;25;0
2838;82373;69960;26.03.2015 08:43;[1, 0, 1, 1];0;25;0
2839;82392;69277;26.03.2015 08:43;[1, 1, 1];1;25;0
2840;82393;78369;26.03.2015 08:43;[1, 1, 1];1;25;0
2841;82372;66316;26.03.2015 08:43;[1, 1, 1, 1, 1];0;25;0
2842;82394;70898;26.03.2015 08:43;[0, 1, 1];1;25;0
2843;82379;69185;26.03.2015 08:43;[1, 1, 1];0;25;0
2844;82377;68607;26.03.2015 08:43;[1, 1, 1];0;25;0
2845;82388;72459;26.03.2015 08:43;[0, 1, 1];1;25;0
2846;82399;70975;26.03.2015 08:43;[1, 1, 1];1;25;0
2847;82398;87494;26.03.2015 08:43;[1, 1, 1];1;25;0
2848;82380;76132;26.03.2015 08:43;[1, 1, 1];0;25;0
2849;82396;73845;26.03.2015 08:43;[0, 1, 1];1;25;0
2850;82397;69986;26.03.2015 08:43;[0, 1, 1];1;25;0
2851;82400;69501;26.03.2015 08:43;[1, 1, 1];1;25;0
2852;82386;67142;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2853;82390;71082;26.03.2015 11:26;[1, 1, 1, 1];0;25;0
2854;82392;69277;26.03.2015 11:26;[1, 1, 1, 1];0;25;0
2855;82387;70792;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2856;82384;76261;26.03.2015 11:26;[1, 1, 1, 1];0;25;0
2857;82398;87494;26.03.2015 11:26;[1, 1, 1, 1];0;25;0
2858;82393;78369;26.03.2015 11:26;[1, 1, 1, 1];0;25;0
2859;82389;78085;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2860;82385;78861;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2861;82395;76544;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2862;82397;69986;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2863;82396;73845;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2864;82388;72459;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2865;82399;70975;26.03.2015 11:26;[1, 1, 1, 1];0;25;0
2866;82391;69089;26.03.2015 11:26;[1, 1, 1, 1];0;25;0
2867;82394;70898;26.03.2015 11:26;[1, 0, 1, 1];0;25;0
2868;82400;69501;26.03.2015 13:28;[1, 1, 1, 1];0;25;0
2869;83252;56520;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2870;83233;56470;26.03.2015 21:45;[0, 1, 1];0;25;0
2871;83235;55756;26.03.2015 21:45;[0, 1, 1];0;25;0
2872;83261;56618;26.03.2015 21:45;[0, 0];0;25;0
2873;83245;56107;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2874;83234;55152;26.03.2015 21:45;[0, 1, 1];0;25;0
2875;83244;57732;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2876;83246;56885;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2877;83247;56454;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2878;83241;56037;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2879;83242;56497;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2880;83240;53868;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2881;83264;56845;26.03.2015 21:45;[1, 1];0;25;0
2882;83248;55223;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2883;83236;56017;26.03.2015 21:45;[0, 1, 1, 1];0;25;0
2884;83263;57042;26.03.2015 21:45;[0, 0];0;25;0
2885;83249;57146;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2886;83238;56057;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2887;83237;56135;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2888;83260;56074;26.03.2015 21:45;[0, 0];0;25;0
2889;83262;56867;26.03.2015 21:45;[1, 0];0;25;0
2890;83251;57186;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2891;83239;55813;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2892;83250;55308;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2893;83265;58813;26.03.2015 21:45;[0, 0];0;25;0
2894;83253;56763;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2895;83257;56729;26.03.2015 21:45;[0, 0];0;25;0
2896;83258;56242;26.03.2015 21:45;[1, 1];0;25;0
2897;83256;60632;26.03.2015 21:45;[0, 0];0;25;0
2898;83255;56440;26.03.2015 21:45;[1, 1];0;25;0
2899;83259;57407;26.03.2015 21:45;[0, 0];0;25;0
2900;83232;57388;26.03.2015 21:45;[0, 1, 1, 1, 1];0;25;0
2901;83227;61299;26.03.2015 21:45;[0, 1, 1, 0];1;25;0
2902;83228;57257;26.03.2015 21:45;[0, 1, 1, 0];0;25;0
2903;83267;57257;26.03.2015 21:45;[0, 0];0;25;0
2904;83254;54789;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2905;83268;58371;26.03.2015 21:45;[0, 0];0;25;0
2906;83230;56937;26.03.2015 21:45;[1, 1, 1, 1];1;25;0
2907;83266;56640;26.03.2015 21:45;[1, 1];1;25;0
2908;83243;58057;26.03.2015 21:45;[0, 1, 0, 1];0;25;0
2909;83231;55944;26.03.2015 21:45;[0, 1, 0];0;25;0
2910;83229;51024;26.03.2015 21:45;[0, 1, 0];0;25;0
2911;82434;57460;27.03.2015 10:41;[1, 1, 0, 1];0;26;0
2912;82505;55351;27.03.2015 13:10;[1, 1, 1];0;26;0
2913;82473;56452;27.03.2015 13:28;[1, 0, 1];0;26;0
2914;82503;54878;27.03.2015 13:54;[1, 1, 0];0;26;0
2915;82506;56343;27.03.2015 14:00;[1, 1, 0];0;26;0
2916;78253;55691;27.03.2015 14:12;[1, 1, 1];1;26;0
2917;78253;55691;27.03.2015 14:24;[1, 1, 1, 1];0;26;0
2918;82648;52799;27.03.2015 14:37;[1, 1, 0, 1];0;26;0
2919;82558;56944;27.03.2015 14:59;[1, 1, 1];0;26;0
2920;82562;55642;27.03.2015 15:36;[1, 1, 1];0;26;0
2921;82585;55203;27.03.2015 16:03;[1, 1, 1, 1];0;26;0
2922;82590;55713;27.03.2015 16:05;[1, 1, 1, 1];0;26;0
2923;82592;55320;27.03.2015 16:32;[1, 1, 1, 1];0;26;0
2924;82596;55754;27.03.2015 16:39;[1, 1, 1, 1];0;26;0
2925;86655;55977;30.03.2015 16:42;[];1;27;0
2926;86656;52453;30.03.2015 16:42;[];1;28;0
2927;86658;54256;30.03.2015 16:42;[];1;28;0
2928;86659;54521;30.03.2015 16:42;[];1;28;0
2929;86657;54655;30.03.2015 16:42;[];1;28;0
2930;86656;52453;31.03.2015 08:50;[1];1;28;0
2931;86655;55977;31.03.2015 08:50;[1];0;28;0
2932;86659;54521;31.03.2015 11:48;[1];0;28;0
2933;86660;54720;31.03.2015 13:43;[];0;28;0
2934;86661;55689;31.03.2015 14:12;[];0;28;0
2935;86662;48310;31.03.2015 16:17;[];0;28;0
2936;86663;54991;31.03.2015 16:30;[];0;28;0
2937;86664;53744;31.03.2015 16:53;[];0;29;0
2938;86665;53413;31.03.2015 17:24;[];0;29;0
2939;86666;55483;31.03.2015 17:29;[];0;29;0
2940;86667;55679;01.04.2015 13:38;[];1;29;0
2941;86667;55679;01.04.2015 13:40;[1];0;29;0
2942;86668;53904;02.04.2015 09:54;[];1;30;0
2943;86167;69336;07.04.2015 12:56;[];1;31;0
2944;83287;56093;07.04.2015 13:19;[1, 1];1;32;0
2945;78085;55332;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2946;78074;54015;07.04.2015 17:00;[0, 1, 1, 0, 1, 1];0;32;0
2947;78088;63852;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2948;78078;58661;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2949;78084;56861;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2950;78082;57262;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2951;78077;59096;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2952;78080;55577;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2953;78086;59120;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2954;78079;59348;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2955;78081;56285;07.04.2015 17:00;[1, 1, 1, 1, 1, 1];1;32;0
2956;78076;57319;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2957;78075;61690;07.04.2015 17:00;[0, 0, 1, 1, 0, 1, 1];0;32;0
2958;78083;57145;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2959;78087;56098;07.04.2015 17:00;[0, 0, 1, 0, 1, 1];0;32;0
2960;78226;57675;07.04.2015 17:01;[0, 0, 0];0;32;0
2961;78179;58366;07.04.2015 17:01;[0, 0, 0];0;32;0
2962;82536;58649;07.04.2015 17:01;[0, 0, 1];0;32;0
2963;78239;57275;07.04.2015 17:01;[0, 0, 0];0;32;0
2964;78154;55066;07.04.2015 17:01;[0, 0, 1];0;32;0
2965;82456;56015;07.04.2015 17:01;[0, 0, 0];0;32;0
2966;86668;53904;07.04.2015 17:01;[1];1;32;0
2967;82529;58991;07.04.2015 17:01;[0, 0, 1];1;32;0
2968;82451;55239;07.04.2015 17:01;[0, 0, 0];0;32;0
2969;78230;55849;07.04.2015 17:01;[0, 0, 0];0;32;0
2970;78234;56234;07.04.2015 17:01;[0, 0, 0];0;32;0
2971;82540;56754;07.04.2015 17:01;[0, 0, 1];0;32;0
2972;78298;54810;07.04.2015 17:01;[0, 0, 1];0;32;0
2973;82528;57808;07.04.2015 17:01;[0, 0, 1];0;32;0
2974;82544;57703;07.04.2015 17:01;[0, 0, 1];0;32;0
2975;82539;55777;07.04.2015 17:01;[0, 0, 1];0;32;0
2976;82493;54752;07.04.2015 17:01;[0, 0, 0];0;32;0
2977;82458;57036;07.04.2015 17:01;[0, 0, 0];0;32;0
2978;82537;55482;07.04.2015 17:01;[0, 0, 1];0;32;0
2979;78178;58936;07.04.2015 17:01;[0, 0, 0];0;32;0
2980;82538;57654;07.04.2015 17:01;[0, 0, 1];0;32;0
2981;78229;56277;07.04.2015 17:01;[0, 0, 0];0;32;0
2982;82416;58272;07.04.2015 17:01;[0, 0, 1];0;32;0
2983;82459;55209;07.04.2015 17:01;[0, 0, 0];0;32;0
2984;78222;55216;07.04.2015 17:01;[0, 0, 0];0;32;0
2985;78237;58740;07.04.2015 17:01;[0, 0, 0];0;32;0
2986;78240;57381;07.04.2015 17:01;[0, 0, 0];0;32;0
2987;82457;55690;07.04.2015 17:01;[0, 0, 0];0;32;0
2988;82541;54796;07.04.2015 17:01;[0, 0, 1];0;32;0
2989;78231;57525;07.04.2015 17:01;[0, 0, 0];0;32;0
2990;78223;47346;07.04.2015 17:01;[0, 0, 0];0;32;0
2991;82534;59386;07.04.2015 17:01;[0, 1, 1];0;32;0
2992;82460;56147;07.04.2015 17:01;[0, 0, 0];0;32;0
2993;78233;57533;07.04.2015 17:01;[0, 0, 0];0;32;0
2994;82415;57791;07.04.2015 17:01;[0, 1, 1];0;32;0
2995;78235;57310;07.04.2015 17:01;[0, 0, 0];0;32;0
2996;78224;57065;07.04.2015 17:01;[0, 0, 0];0;32;0
2997;78155;55184;07.04.2015 17:01;[0, 0, 1];0;32;0
2998;82533;55398;07.04.2015 17:01;[0, 1, 1];0;32;0
2999;78194;56191;07.04.2015 17:01;[0, 1, 1, 1];0;32;0
3000;86655;55977;07.04.2015 17:01;[0, 1];0;32;0
3001;78228;56260;07.04.2015 17:01;[0, 0, 0];0;32;0
3002;78182;55779;07.04.2015 17:01;[0, 0, 0];0;32;0
3003;82532;59530;07.04.2015 17:01;[0, 0, 1];0;32;0
3004;82542;55659;07.04.2015 17:01;[0, 0, 1];0;32;0
3005;82454;55394;07.04.2015 17:01;[0, 0, 0];0;32;0
3006;78181;56434;07.04.2015 17:01;[0, 1, 0, 0];0;32;0
3007;78184;55118;07.04.2015 17:01;[0, 1, 0, 0];0;32;0
3008;82453;54572;07.04.2015 17:01;[0, 0, 0];0;32;0
3009;78236;55042;07.04.2015 17:01;[0, 0, 0];0;32;0
3010;78296;57069;07.04.2015 17:01;[0, 0, 1];0;32;0
3011;78295;54629;07.04.2015 17:01;[0, 0, 1];0;32;0
3012;82530;54944;07.04.2015 17:01;[0, 0, 1];0;32;0
3013;78225;55495;07.04.2015 17:01;[0, 0, 0];0;32;0
3014;82535;59732;07.04.2015 17:01;[0, 0, 1];0;32;0
3015;78297;55960;07.04.2015 17:01;[0, 0, 1];0;32;0
3016;82494;57241;07.04.2015 17:01;[0, 0, 0];0;32;0
3017;82531;55498;07.04.2015 17:01;[0, 0, 1];0;32;0
3018;82452;55366;07.04.2015 17:01;[0, 0, 0];0;32;0
3019;78180;57479;07.04.2015 17:01;[0, 0, 0];0;32;0
3020;82461;56578;07.04.2015 17:01;[0, 0, 0];0;32;0
3021;82543;57263;07.04.2015 17:01;[0, 0, 1];0;32;0
3022;82495;56225;07.04.2015 17:01;[1, 1, 1];1;32;0
3023;78232;57199;07.04.2015 17:01;[0, 0, 0];0;32;0
3024;78183;56291;07.04.2015 17:01;[0, 0, 0];0;32;0
3025;82455;52542;07.04.2015 17:01;[0, 0, 0];0;32;0
3026;78153;56034;07.04.2015 17:01;[0, 1, 1];0;32;0
3027;78227;58674;07.04.2015 17:01;[0, 0, 0];0;32;0
3028;82471;54924;07.04.2015 17:01;[1, 1, 1];1;32;0
3029;82462;56853;07.04.2015 17:01;[0, 0, 0];0;32;0
3030;78201;56895;07.04.2015 17:01;[0, 0, 0];0;32;0
3031;82571;55729;07.04.2015 17:01;[0, 0, 1];0;32;0
3032;82607;57067;07.04.2015 17:01;[0, 0, 1];1;32;0
3033;78094;56819;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3034;82487;55235;07.04.2015 17:01;[0, 0, 0];0;32;0
3035;82606;55230;07.04.2015 17:01;[0, 0, 1];1;32;0
3036;82605;57549;07.04.2015 17:01;[0, 0, 1];1;32;0
3037;82573;55222;07.04.2015 17:01;[0, 0, 1];0;32;0
3038;82480;55397;07.04.2015 17:01;[0, 0, 0];0;32;0
3039;82604;55909;07.04.2015 17:01;[0, 0, 1];1;32;0
3040;82603;55124;07.04.2015 17:01;[0, 0, 1];1;32;0
3041;78198;54847;07.04.2015 17:01;[0, 0, 0];0;32;0
3042;82602;55512;07.04.2015 17:01;[0, 0, 1];1;32;0
3043;82574;57417;07.04.2015 17:01;[0, 0, 1];0;32;0
3044;78095;57176;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3045;82479;56397;07.04.2015 17:01;[0, 0, 0];0;32;0
3046;82608;55425;07.04.2015 17:01;[0, 0, 1];1;32;0
3047;82609;57791;07.04.2015 17:01;[0, 0, 1];0;32;0
3048;82570;55508;07.04.2015 17:01;[0, 0, 1];0;32;0
3049;82617;55809;07.04.2015 17:01;[0, 0, 1];1;32;0
3050;82488;57416;07.04.2015 17:01;[0, 0, 1];1;32;0
3051;78092;57052;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3052;82477;54933;07.04.2015 17:01;[0, 0, 0];0;32;0
3053;82616;57704;07.04.2015 17:01;[0, 0, 1];1;32;0
3054;82568;56142;07.04.2015 17:01;[0, 0, 1];0;32;0
3055;82615;55283;07.04.2015 17:01;[0, 0, 1];1;32;0
3056;82601;49913;07.04.2015 17:01;[0, 0, 1];1;32;0
3057;82614;56637;07.04.2015 17:01;[0, 0, 1];1;32;0
3058;78093;57542;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3059;82569;56698;07.04.2015 17:01;[0, 0, 1];0;32;0
3060;82612;54995;07.04.2015 17:01;[0, 0, 1];1;32;0
3061;82478;56793;07.04.2015 17:01;[0, 0, 0];0;32;0
3062;78098;54792;07.04.2015 17:01;[1, 1, 1, 1, 1, 1];1;32;0
3063;82611;55121;07.04.2015 17:01;[0, 0, 1];1;32;0
3064;82610;55513;07.04.2015 17:01;[0, 0, 1];1;32;0
3065;82613;55677;07.04.2015 17:01;[0, 1, 1];1;32;0
3066;86659;54521;07.04.2015 17:01;[0, 1];0;32;0
3067;86661;55689;07.04.2015 17:01;[0];0;32;0
3068;82600;55467;07.04.2015 17:01;[0, 0, 1];0;32;0
3069;82578;57496;07.04.2015 17:01;[0, 0, 1];0;32;0
3070;82589;55111;07.04.2015 17:01;[0, 0, 1];0;32;0
3071;82588;56109;07.04.2015 17:01;[0, 0, 1];0;32;0
3072;78097;56062;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3073;82579;57514;07.04.2015 17:01;[0, 0, 1];0;32;0
3074;82587;55005;07.04.2015 17:01;[0, 0, 1];0;32;0
3075;82484;56294;07.04.2015 17:01;[0, 0, 0];0;32;0
3076;82586;57163;07.04.2015 17:01;[0, 0, 1];0;32;0
3077;82585;55203;07.04.2015 17:01;[0, 1, 1, 1, 1];0;32;0
3078;82580;56740;07.04.2015 17:01;[0, 0, 1];0;32;0
3079;82584;57295;07.04.2015 17:01;[0, 0, 1];0;32;0
3080;82583;59865;07.04.2015 17:01;[1, 1, 0, 1];1;32;0
3081;82581;56050;07.04.2015 17:01;[1, 1, 1, 1];1;32;0
3082;78199;56479;07.04.2015 17:01;[0, 0, 0];0;32;0
3083;82485;54539;07.04.2015 17:01;[0, 0, 0];0;32;0
3084;82590;55713;07.04.2015 17:01;[0, 1, 1, 1, 1];1;32;0
3085;82591;56776;07.04.2015 17:01;[1, 1, 1];1;32;0
3086;82483;55648;07.04.2015 17:01;[0, 0, 0];0;32;0
3087;82592;55320;07.04.2015 17:01;[0, 1, 1, 1, 1];0;32;0
3088;82599;54919;07.04.2015 17:01;[0, 0, 1];0;32;0
3089;84005;56263;07.04.2015 17:01;[0, 1, 1, 1];0;32;0
3090;82575;55517;07.04.2015 17:01;[0, 0, 1];0;32;0
3091;82598;55713;07.04.2015 17:01;[0, 0, 1];0;32;0
3092;82597;54885;07.04.2015 17:01;[0, 1, 1];0;32;0
3093;82596;55754;07.04.2015 17:01;[0, 1, 1, 1, 1];0;32;0
3094;82482;56501;07.04.2015 17:01;[0, 0, 0];0;32;0
3095;82481;57078;07.04.2015 17:01;[0, 1, 0];0;32;0
3096;82576;57719;07.04.2015 17:01;[0, 1, 1];1;32;0
3097;82486;58622;07.04.2015 17:01;[0, 1, 1];1;32;0
3098;78200;56228;07.04.2015 17:01;[0, 0, 0];0;32;0
3099;82594;56715;07.04.2015 17:01;[0, 0, 1];0;32;0
3100;86660;54720;07.04.2015 17:01;[0];0;32;0
3101;82577;57578;07.04.2015 17:01;[0, 0, 1];0;32;0
3102;78096;57046;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3103;82593;55483;07.04.2015 17:01;[0, 0, 1];0;32;0
3104;82595;58229;07.04.2015 17:01;[0, 0, 1];0;32;0
3105;78221;57122;07.04.2015 17:01;[0, 1, 1];0;32;0
3106;78197;54525;07.04.2015 17:01;[0, 0, 0];0;32;0
3107;82618;56106;07.04.2015 17:01;[0, 0, 1];1;32;0
3108;82467;57194;07.04.2015 17:01;[0, 0, 0];0;32;0
3109;82660;56831;07.04.2015 17:01;[0, 0, 1];0;32;0
3110;82555;55519;07.04.2015 17:01;[0, 1, 1];1;32;0
3111;82659;54397;07.04.2015 17:01;[0, 0, 1];0;32;0
3112;82658;56378;07.04.2015 17:01;[0, 0, 1];0;32;0
3113;82468;56461;07.04.2015 17:01;[0, 0, 0];0;32;0
3114;82657;55825;07.04.2015 17:01;[0, 0, 1];0;32;0
3115;86657;54655;07.04.2015 17:01;[1];1;32;0
3116;82556;56575;07.04.2015 17:01;[0, 1, 1];1;32;0
3117;82656;55625;07.04.2015 17:01;[0, 0, 1];0;32;0
3118;82655;55947;07.04.2015 17:01;[0, 0, 1];0;32;0
3119;82654;56860;07.04.2015 17:01;[0, 0, 1];0;32;0
3120;82469;56371;07.04.2015 17:01;[0, 0, 0];0;32;0
3121;78209;55956;07.04.2015 17:01;[0, 1, 1, 1, 1];0;32;0
3122;78151;46704;07.04.2015 17:01;[0, 0, 1];0;32;0
3123;78210;55374;07.04.2015 17:01;[0, 0, 0];0;32;0
3124;82661;58341;07.04.2015 17:01;[0, 0, 1];0;32;0
3125;82662;55922;07.04.2015 17:01;[0, 0, 1];0;32;0
3126;82554;55248;07.04.2015 17:01;[0, 0, 1];0;32;0
3127;82492;55423;07.04.2015 17:01;[0, 0, 0];0;32;0
3128;86663;54991;07.04.2015 17:01;[0];0;32;0
3129;82545;58031;07.04.2015 17:01;[0, 0, 1];0;32;0
3130;82463;57649;07.04.2015 17:01;[0, 0, 0];0;32;0
3131;82546;55781;07.04.2015 17:01;[0, 0, 1];0;32;0
3132;82547;54602;07.04.2015 17:01;[0, 0, 1];0;32;0
3133;86656;52453;07.04.2015 17:01;[1, 1];1;32;0
3134;82653;54792;07.04.2015 17:01;[0, 0, 1];0;32;0
3135;82464;55842;07.04.2015 17:01;[0, 0, 0];0;32;0
3136;82465;54977;07.04.2015 17:01;[0, 0, 0];0;32;0
3137;78152;55968;07.04.2015 17:01;[0, 1, 1];0;32;0
3138;82551;58743;07.04.2015 17:01;[0, 0, 1];0;32;0
3139;82491;55937;07.04.2015 17:01;[0, 0, 1];1;32;0
3140;82552;58363;07.04.2015 17:01;[0, 0, 1];0;32;0
3141;78195;58960;07.04.2015 17:01;[0, 0, 1];0;32;0
3142;82466;56927;07.04.2015 17:01;[0, 0, 0];0;32;0
3143;82548;58269;07.04.2015 17:01;[0, 0, 1];0;32;0
3144;82567;56827;07.04.2015 17:01;[0, 0, 1];0;32;0
3145;82557;57504;07.04.2015 17:01;[0, 0, 1];0;32;0
3146;82490;55403;07.04.2015 17:01;[0, 1, 1];0;32;0
3147;78205;56787;07.04.2015 17:01;[0, 0, 0];0;32;0
3148;78204;56832;07.04.2015 17:01;[0, 0, 0];0;32;0
3149;82565;56105;07.04.2015 17:01;[0, 0, 1];0;32;0
3150;78090;59522;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3151;82475;55581;07.04.2015 17:01;[0, 0, 0];0;32;0
3152;78203;55684;07.04.2015 17:01;[0, 0, 1];0;32;0
3153;78149;56856;07.04.2015 17:01;[0, 1, 0, 1, 1];0;32;0
3154;86662;48310;07.04.2015 17:01;[0];0;32;0
3155;82566;57061;07.04.2015 17:01;[0, 0, 1];0;32;0
3156;78091;57323;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3157;82476;56199;07.04.2015 17:01;[0, 0, 0];0;32;0
3158;82621;55455;07.04.2015 17:01;[0, 0, 1];1;32;0
3159;82620;56171;07.04.2015 17:01;[0, 0, 1];1;32;0
3160;82619;56977;07.04.2015 17:01;[0, 0, 1];1;32;0
3161;78202;57849;07.04.2015 17:01;[1, 1, 1, 1];1;32;0
3162;82564;56218;07.04.2015 17:01;[0, 0, 1];0;32;0
3163;82474;57172;07.04.2015 17:01;[0, 0, 0];0;32;0
3164;86658;54256;07.04.2015 17:01;[1];1;32;0
3165;78089;62456;07.04.2015 17:01;[0, 0, 1, 0, 1, 1];0;32;0
3166;82651;55747;07.04.2015 17:01;[0, 0, 1];0;32;0
3167;82650;55619;07.04.2015 17:01;[0, 0, 0];0;32;0
3168;82470;56300;07.04.2015 17:01;[0, 0, 0];0;32;0
3169;82649;55223;07.04.2015 17:01;[0, 0, 0];0;32;0
3170;82648;52799;07.04.2015 17:01;[0, 1, 1, 0, 1];0;32;0
3171;78208;57678;07.04.2015 17:01;[0, 0, 0];0;32;0
3172;82647;57406;07.04.2015 17:01;[0, 1, 1];1;32;0
3173;82652;54952;07.04.2015 17:01;[0, 0, 1];0;32;0
3174;82472;54366;07.04.2015 17:01;[0, 0, 0];0;32;0
3175;82562;55642;07.04.2015 17:01;[0, 1, 1, 1];1;32;0
3176;78196;53569;07.04.2015 17:01;[0, 0, 0];0;32;0
3177;78206;55832;07.04.2015 17:01;[0, 0, 1];0;32;0
3178;78150;57007;07.04.2015 17:01;[0, 0, 1];0;32;0
3179;82563;55467;07.04.2015 17:01;[0, 1, 1];0;32;0
3180;82473;56452;07.04.2015 17:01;[0, 1, 0, 1];1;32;0
3181;82489;55602;07.04.2015 17:01;[0, 0, 0];0;32;0
3182;78207;56581;07.04.2015 17:01;[0, 0, 0];0;32;0
3183;78294;58425;07.04.2015 17:01;[0, 0, 1];0;32;0
3184;82582;55736;07.04.2015 17:01;[0, 0, 1];0;32;0
3185;82507;55497;07.04.2015 17:01;[0, 1, 1];0;32;0
3186;78248;57267;07.04.2015 17:01;[0, 0, 1];0;32;0
3187;82440;56302;07.04.2015 17:01;[0, 1, 0, 1];0;32;0
3188;82444;55000;07.04.2015 17:01;[1, 1, 0, 1];0;32;0
3189;78277;55361;07.04.2015 17:01;[0, 0, 1];0;32;0
3190;82499;57793;07.04.2015 17:01;[0, 0, 0];0;32;0
3191;78270;55204;07.04.2015 17:01;[0, 0, 1];0;32;0
3192;82448;55612;07.04.2015 17:01;[0, 0, 0, 0];0;32;0
3193;82503;54878;07.04.2015 17:01;[0, 1, 1, 0];0;32;0
3194;78163;56846;07.04.2015 17:01;[0, 0, 1];0;32;0
3195;82435;56933;07.04.2015 17:01;[0, 1, 0, 1];0;32;0
3196;82420;55796;07.04.2015 17:01;[0, 1, 0, 1];0;32;0
3197;78165;54860;07.04.2015 17:01;[0, 0, 1];0;32;0
3198;78266;57499;07.04.2015 17:01;[0, 0, 1];0;32;0
3199;78258;57786;07.04.2015 17:01;[0, 0, 1];0;32;0
3200;78282;57595;07.04.2015 17:01;[0, 0, 1];0;32;0
3201;82515;55231;07.04.2015 17:01;[0, 0, 1];0;32;0
3202;82423;54769;07.04.2015 17:01;[0, 1, 0, 1];0;32;0
3203;78247;60208;07.04.2015 17:01;[0, 0, 1];0;32;0
3204;78159;55802;07.04.2015 17:01;[0, 0, 1];0;32;0
3205;82522;58512;07.04.2015 17:01;[0, 0, 1];0;32;0
3206;78259;56426;07.04.2015 17:01;[0, 0, 1];0;32;0
3207;82518;55235;07.04.2015 17:01;[0, 0, 1];0;32;0
3208;82449;55065;07.04.2015 17:01;[0, 0, 0];0;32;0
